Evaluated Windows,Ignored Windows,Accuracy,Precision,Recall,F1-score,AUC-PR,Positive Windows,Direct High Conf,No Rule Mul,Soft Rule Mul,Multi Soft Mul
98377,78,0.48437134696117995,0.3326653897156328,0.8060117092674568,0.4709538808118312,0.32336868758236537,67870,True,1.3,1.0,0.8
98377,78,0.48437134696117995,0.3326653897156328,0.8060117092674568,0.4709538808118312,0.32336868758236537,67870,True,1.3,1.0,0.85
98377,78,0.48281610539048764,0.3322525271790959,0.8084392403255748,0.47095278202368696,0.323151250396601,68159,True,1.3,0.9,0.9
98377,78,0.48436118198359374,0.3326555570289823,0.805976010281308,0.470937933480043,0.3233590518332551,67869,True,1.3,1.0,0.9
98377,78,0.48016304624048306,0.3313253012048193,0.8109024703698415,0.4704359531945739,0.32251639151725053,68558,True,1.25,0.85,0.65
98377,78,0.48016304624048306,0.3313253012048193,0.8109024703698415,0.4704359531945739,0.32251639151725053,68558,True,1.25,0.85,0.7
98377,78,0.48016304624048306,0.3313253012048193,0.8109024703698415,0.4704359531945739,0.32251639151725053,68558,True,1.25,0.85,0.75
98377,78,0.48016304624048306,0.3313253012048193,0.8109024703698415,0.4704359531945739,0.32251639151725053,68558,True,1.25,0.85,0.8
98377,78,0.48016304624048306,0.3313253012048193,0.8109024703698415,0.4704359531945739,0.32251639151725053,68558,True,1.25,0.85,0.85
98377,78,0.4801528812628968,0.33131554764648397,0.8108667713836927,0.4704201141152958,0.3225068196811415,68557,True,1.25,0.85,0.9
98377,78,0.481565813147382,0.3316293648933677,0.8082607453948308,0.47029620705413155,0.3226390922791391,68272,True,1.25,0.95,0.65
98377,78,0.481565813147382,0.3316293648933677,0.8082607453948308,0.47029620705413155,0.3226390922791391,68272,True,1.25,0.95,0.7
98377,78,0.481565813147382,0.3316293648933677,0.8082607453948308,0.47029620705413155,0.3226390922791391,68272,True,1.25,0.95,0.75
98377,78,0.481565813147382,0.3316293648933677,0.8082607453948308,0.47029620705413155,0.3226390922791391,68272,True,1.25,0.95,0.8
98377,78,0.481565813147382,0.3316293648933677,0.8082607453948308,0.47029620705413155,0.3226390922791391,68272,True,1.25,0.95,0.85
98377,78,0.4815556481697958,0.33161957492932576,0.808225046408682,0.47028031947488136,0.3226295059304793,68271,True,1.25,0.95,0.9
98377,78,0.48062047023186316,0.33136570184538505,0.809617306868485,0.47026012669383016,0.3224892325839808,68441,True,1.25,0.9,0.65
98377,78,0.48062047023186316,0.33136570184538505,0.809617306868485,0.47026012669383016,0.3224892325839808,68441,True,1.25,0.9,0.7
